"rid","us_private_land"
701295821,0.0029056163068267
701295823,0
701295837,0.0564570369058769
701295839,0
701295840,0
701295844,0.247557126296639
701295849,0
701295854,0.254229359784262
701295857,0
701295859,0
701295861,0
701295863,0.0460736276155046
701295864,0.00483755676890626
701295865,0
701295866,0.0066183962643674
701295872,0
701295874,0
701295875,0
701295877,0
701295885,0
701295891,0
701295895,0
701295896,0.0564570369058769
701295899,0
701295900,0
701295905,0
701295916,0
701295923,0.0319158778145034
701295927,0
701295932,0.0319158778145034
701295934,0.0564570369058769
701295936,0
701295939,0
701295941,0
701295946,0
701295948,0
701295954,0.00356030055824253
701295962,0
701295964,0
701295965,0.114774807673185
701295967,0
701295972,0
701295975,0.00547847784765679
701295976,0.0503487659800131
701295977,0.00356030055824253
701295981,0
701295982,0.028308875627489
701295984,0
701295989,0.0319158778145034
701295993,0.0107733041680095
701295996,0.0342078158076657
701295998,0
701295999,0.043302767884392
701296005,0.387763250564249
701296006,0
701296008,0
701296010,0.0319158778145034
701296014,0.0397654970672458
701296015,0.21861046677675
701296019,0
701296023,0
701296027,0.114693863167535
701296029,0
701296038,0.0680459335678595
701296042,0
701296047,0.0680459335678595
701296048,0.0680459335678595
701296053,0
701296055,0
701296056,0.141551475410231
701296059,0
701296064,0.0432598421886387
701296068,0.0107733041680095
701296070,0
701296072,0
701296076,0.0680459335678595
701296077,0
701296078,0
701296081,0
701296083,0
701296097,0
701296100,0
701296106,0.0680459335678595
701296107,0
701296109,0
701296112,0
701296123,0.21861046677675
701296130,0
701296132,0
701296136,0.0739319183734745
701296142,0.609943324420975
701296145,0.076327934874275
701296146,0.0397654970672458
701296148,0.0680459335678595
701296149,0
701296151,0.114910147200632
701296152,0
701296162,0
701296169,1.77240460882485
701296171,0.00548387058993439
701296176,0
701296177,0
701296179,0
701296181,0
701296183,0
701296190,0.0756545382144189
701296195,0
701296202,0
701296206,0
701296210,0.0756545382144189
701296211,0
701296214,0
701296215,0.0680459335678595
701296217,0
701296221,0
701296222,0
701296223,0
701296224,0
701296226,0
701296232,0.0157223209663131
701296240,0.0756545382144189
701296242,0.0157223209663131
701296243,0
701296247,0
701296254,0.0806254786032492
701296256,0.091531190058394
701296257,0
701296260,0
701296264,0.0084368783966668
701296272,0
701296279,0
701296280,0.0751542649690013
701296283,0.0998486909604078
701296284,0.21861046677675
701296289,0.0084368783966668
701296297,0.21861046677675
701296301,0
701296306,0.247557126296639
701296307,0.115401886118742
701296308,0
701296312,0.0806254786032492
701296315,0
701296318,0
701296322,0.0682021994276961
701296323,0.0776737707344555
701296330,0.0682021994276961
701296337,0.115401886118742
701296342,0.115112596620764
701296344,0
701296351,0.0689447274952348
701296352,0
701296353,0.0527219342683176
701296358,0
701296360,0
701296362,0.247557126296639
701296370,0.387763250564249
701296373,0.0668885640630001
701296374,0.0180499266186515
701296376,0
701296378,0
701296380,0
701296383,0.609943324420975
701296384,0.067276167804309
701296385,0.0680395937646651
701296386,0.067943978547782
701296388,0
701296391,0
701296396,0
701296404,0.0527219342683176
701296412,0.408456895684661
701296414,0.067276167804309
701296415,0.430346649759781
701296416,0.0678808465921843
701296420,0
701296423,0.387763250564249
701296428,0.0678808465921843
701296434,0
701296436,0.19698150829726
701296438,0.0672001641917032
701296439,0.0670518532666402
701296440,0
701296442,0
701296444,0.0672001641917032
701296448,0.0771803615977057
701296454,0.0614963638079825
701296456,0.091531190058394
701296458,0
701296459,0.067943978547782
701296461,0.0868576994410936
701296462,3.69474749143323
701296465,0.0776737707344555
701296467,3.69474749143323
701296470,0.0461528650298444
701296472,0.613476034553128
701296476,0.0678808465921843
701296478,0.0682021994276961
701296480,0.0797990994834833
701296484,0
701296485,0
701296487,0
701296488,0.0735714744745745
701296489,0.0765234852739861
701296492,0.0330999822854885
701296493,0
701296505,0.387763250564249
701296510,0
701296511,0.067943978547782
701296514,0
701296516,0
701296522,0.067943978547782
701296523,0
701296532,0.0319158778145034
701296536,0.120148272446521
701296538,0.115401886118742
701296540,0
701296546,0.0133484200438223
701296547,0.0679711413364375
701296548,0
701296550,0.110220093713396
701296552,0.110220093713396
701296559,0.0134175605138383
701296567,0.0107733041680095
701296574,0.52011176079141
701296576,0.361278595553871
701296585,0.0564570369058769
701296589,0.0527219342683176
701296590,0.0672127686114759
701296592,0
701296593,0.0868576994410936
701296594,2.01903697613174
701296596,0
701296601,0
701296607,0.259324725645764
701296611,0
701296612,0
701296617,0.0461528650298444
701296623,0
701296625,0.110220093713396
701296628,0.0645947051010382
701296629,0.0330999822854885
701296631,0
701296632,0
701296639,0
701296641,0
701296643,0
701296645,0
701296648,0.0963691562198093
701296649,0
701296650,0.170199546152414
701296654,0
701296656,0
701296661,0.115392109575824
701296663,0
701296666,0
701296669,0.52011176079141
701296671,0.00813469106115423
701296673,0.0564397487702441
701296674,0.170199546152414
701296676,0.430346649759781
701296680,0.079347680761176
701296688,0.0169622845519706
701296689,0.0180499266186515
701296696,0.0135492032749747
701296700,0.0169622845519706
701296702,0
701296707,0.0797990994834833
701296710,0
701296712,0
701296718,0
701296725,0
701296727,0
701296730,0.0677870832592449
701296732,0.0107733041680095
701296737,0.147172990871031
701296739,0.0797990994834833
701296741,2.01903697613174
701296745,0.0832841740199566
701296748,0.116422222668549
701296750,0
701296751,0
701296752,0.0580207683126875
701296753,0.170199546152414
701296757,0
701296761,0.0846012147421091
701296763,0.202650180931046
701296764,0.147172990871031
701296766,0
701296778,0.760998372087898
701296781,0.0619477804832975
701296789,0.084071550932974
701296798,0.210385488889888
701296801,0
701296804,0
701296807,0
701296810,0.097743573724664
701296813,0
701296817,0.097743573724664
701296819,0
701296824,0.0668481241374219
701296830,0
701296834,0
701296837,0.158932736613268
701296839,0
701296840,0.0671257175518784
701296841,0.0671257175518784
701296842,0
701296845,0
701296847,0.629646188434165
701296849,0.391770774013613
701296851,0
701296858,0
701296859,0.0671257175518784
701296865,0.142140744684726
701296875,0
701296876,0.760998372087898
701296877,0.067503341947057
701296883,0
701296884,0
701296885,0
701296889,0
701296892,0.0607478833180021
701296896,1.35126995329325
701296901,0
701296904,0.242189636123827
701296906,0
701296909,0
701296911,0
701296915,0.0671257175518784
701296918,0
701296930,0.0668481241374219
701296932,0.50582252475015
701296936,0
701296940,0.0671257175518784
701296946,0
701296948,0
701296953,0
701296955,0.0671257175518784
701296956,0.0671257175518784
701296959,0.066338467445121
701296961,0
701296969,0
701296971,0.0450038331300329
701296974,0.620158570301757
701296978,0
701296979,0.0928756151494434
701296980,0
701296981,0.0335704957157906
701296988,0.0716305441362358
701296992,0.0450038331300329
701296996,0
701296998,0.0716305441362358
701296999,0.0317840056180747
701297001,0
701297003,0
701297006,0
701297009,0.0716305441362358
701297014,0.102350782925907
701297018,0
701297019,0.063190437685055
701297024,0.0687353010160678
701297026,0
701297029,0.031546610426224
701297031,0.0716305441362358
701297032,0.0716305441362358
701297034,0
701297044,0
701297047,0
701297048,0
701297052,0
701297055,0
701297060,0.0617235169718947
701297063,0.132888134599235
701297064,0.398676840535852
701297066,0.0716305441362358
701297067,0.117883782435996
701297071,0
701297076,0
701297078,0.0813353532514935
701297082,0
701297084,0
701297087,0
701297090,0.120899533898278
701297092,0
701297094,0
701297098,0.0998821995536755
701297099,0.0716305441362358
701297101,0
701297102,0.080504231138495
701297107,0
701297124,0.0203986113054332
701297127,0
701297129,0.0180499266186515
701297130,0.939158971530314
701297132,0.0135733881742611
701297134,0.0613748124725548
701297135,0.104932833010239
701297136,0.132888134599235
701297138,0.999999998737185
701297141,0
701297150,0
701297155,0.0330999822854885
701297159,0.066338467445121
701297162,0
701297163,0.0410593248853881
701297164,0.0505117247166836
701297166,0.0840191980258326
701297168,0.0693777621488481
701297175,0
701297176,0.0755463162002895
701297178,0.0135733881742611
701297187,0.0771803615977057
701297191,0.939158971530314
701297198,0
701297201,0.666669997959802
701297205,0
701297207,0
701297210,0
701297212,0
701297214,0
701297218,0.666669997959802
701297220,0
701297222,0
701297224,0.0668896138404483
701297226,0
701297229,0.0663790963815604
701297230,0.0398284795404379
701297231,0.0521446321360624
701297234,0.0640960088456153
701297241,0
701297242,0.0664322642572191
701297243,0
701297245,0
701297246,0
701297247,0
701297250,0
701297252,0
701297253,0
701297264,0
701297265,0
701297273,0.00172099461639322
701297277,7.5449282609266
701297291,0.0359001374703676
701297292,0.0521446321360624
701297298,0.0664379035712374
701297305,0.0521446321360624
701297313,0.00908787133074296
701297315,0
701297320,0.999999998737185
701297323,0.0838984202244148
701297325,0.0339840702545394
701297330,0.527254514970605
701297333,0
701297337,0
701297340,0.0277028430091473
701297343,0
701297347,0
701297348,0
701297349,0
701297352,0.0116475270789971
701297354,0
701297359,0
701297362,0
701297367,0
701297371,0.0521446321360624
701297372,0
701297374,0
701297376,0.112239787397978
701297378,0
701297380,0
701297382,0.121027224751778
701297384,0.0173277313657182
701297386,0.050690585024215
701297392,0
701297393,0.0274434245537111
701297395,0
701297397,0
701297400,0
701297402,0
701297404,0.0684942934278208
701297405,0
701297406,0
701297408,0
701297415,0.0909881120023334
701297420,0
701297422,0.118745909436468
701297424,0
701297426,0
701297428,0.527254514970605
701297429,0.116219407333608
701297431,0.0660816662461609
701297434,0.0133448072591911
701297445,0
701297446,1.27390163484345
701297448,0.0564480296819736
701297450,0
701297451,0
701297454,0
701297456,0
701297468,0.112239787397978
701297473,0.112239787397978
701297479,0.210385488889888
701297480,0
701297481,1.27826467548001
701297484,0.0638523993190145
701297485,0.0749809701901369
701297498,0.0657215524949161
701297504,0.0638368022737553
701297506,0.939158971530314
701297510,0.0683319928509551
701297513,0.666669997959802
701297515,0.0683319928509551
701297516,0.0674069318457107
701297521,0.0679630470707614
701297525,0
701297526,0.0657215524949161
701297528,0.0517876309283712
701297532,0
701297536,0
701297538,0.0517876309283712
701297540,0
701297543,1.0343796900899
701297549,0.0118695487308271
701297552,0.0667186047862173
701297554,0.0667088684624912
701297556,0.0679630470707614
701297558,0
701297559,0.0517876309283712
701297562,0
701297563,0
701297569,0.964957391959242
701297574,1.68407468476774
701297578,0.0517876309283712
701297579,0.0657215524949161
701297581,0.12281667062986
701297582,0.327371235728109
701297585,0.123715392373284
701297588,0
701297594,0
701297596,0.0509914921644544
701297598,0.0667186047862173
701297606,0
701297611,0
701297616,0
701297623,0
701297625,0
701297628,0
701297635,0.12281667062986
701297640,0.0132641525904417
701297642,0.117781343236041
701297643,0.327371235728109
701297651,0
701297652,0
701297653,0
701297657,0.00762190056673827
701297659,0.219156972211545
701297662,0
701297663,0
701297669,0
701297670,0.337595072083383
701297673,0
701297674,0
701297681,0.0660816662461609
701297683,0
701297685,0
701297687,0.189958334502421
701297694,0
701297696,0
701297699,0.0499934387264224
701297707,0.327371235728109
701297709,0.117781343236041
701297710,0
701297712,0.0124555607450751
701297714,0.219156972211545
701297723,0.0707604392279535
701297743,0.0287032463218136
701297745,0.0287032463218136
701297747,0
701297748,0.0287032463218136
701297749,0.0287032463218136
701297750,0.0298465199488676
701297753,0.219156972211545
701297757,0.0509914921644544
701297759,0.0721464518324203
701297762,0.0499934387264224
701297768,0.0509914921644544
701297771,0
701297775,0
701297778,0
701297780,0.0728870495548914
701297781,0.888960943117973
701297783,0.67659043909613
701297785,0.0728870495548914
701297789,0.123061768639561
701297793,0.0509914921644544
701297799,0
701297800,0
701297802,0.16694447870176
701297804,0
701297805,0
701297807,0
701297812,0.0708515880055885
701297813,0
701297814,0.0118695487308271
701297818,0
701297822,0
701297825,0
701297827,0
701297833,0.0118695487308271
701297838,0.0707604392279535
701297840,0
701297847,0
701297849,0
701297852,0
701297855,0
701297857,0
701297858,0
701297863,0.299989765565245
701297875,0.0499934387264224
701297876,0
701297877,0
701297879,0.0601404304075548
701297882,0.0494913387642959
701297884,0
701297886,0
701297887,0
701297889,0
701297891,0.0434124910289776
701297892,0
701297895,0.0708515880055885
701297903,0.0657215524949161
701297909,0.0494913387642959
701297912,0
701297916,0
701297917,0.0434124910289776
701297919,0
701297920,0.0434124910289776
701297921,0
701297924,0
701297925,0
701297926,0
701297928,0.00762190056673827
701297930,0
701297931,0.016395567100509
701297932,1.36203603830928
701297942,0.0601404304075548
701297946,0.677422635007417
701297949,0.0434124910289776
701297953,0
701297954,0
701297957,0
701297959,0.0631128027358356
701297972,0.049853634966485
701297975,0
701297977,0.0959743559891029
701297978,0.0287032463218136
701297982,0.049853634966485
701297983,0.049853634966485
701297984,0
701297985,0
701297989,0.135589986153223
701297992,0.0707604392279535
701297993,0
701297996,0.138593584151659
701297997,0
701297998,0
701298001,0.138805837663552
701298002,0.138805837663552
701298004,0
701298006,0.883275410381384
701298007,0.135335068146128
701298010,0
701298022,0
701298023,0
701298025,0
701298029,0.0710983348922686
701298031,0
701298033,0.0708515880055885
701298038,0.0640735531897754
701298044,0
701298045,0
701298047,0
701298050,0
701298053,1.68407468476774
701298058,0.271448654256128
701298060,0
701298062,0
701298063,0
701298066,0.0895708541190788
701298067,0
701298068,0.049853634966485
701298073,0
701298075,0.049853634966485
701298094,0.156794367559028
701298098,0
701298099,0
701298104,0
701298110,0.323986515159771
701298111,0.157251439198672
701298112,0.049853634966485
701298117,0.0675330534824949
701298123,0
701298126,0
701298127,0
701298130,0.769735179879045
701298134,0
701298150,0.0601404304075548
701298152,0
701298154,0.0985356191453182
701298156,0.0644921383392916
701298158,0
701298159,0.0644748655006475
701298162,0.0710983348922686
701298169,0
701298172,0.475259888017125
701298184,0.031009838539123
701298188,0
701298191,0
701298197,0
701298199,0
701298200,0
701298212,0.207102897550477
701298215,0.165368921126537
701298218,0
701298220,0
701298223,0.207102897550477
701298225,0
701298228,0
701298238,0.424640308921245
701298243,0.271448654256128
701298245,0.475259888017125
701298252,0.269534969225235
701298254,0
701298255,0.693792052914527
701298264,0
701298266,0.0895708541190788
701298270,0
701298274,0.0599158073841111
701298276,0.612836460903013
701298278,0.449924675428634
701298279,0.00660107256421851
701298280,0.031009838539123
701298284,0.0708515880055885
701298288,0
701298289,0.219156972211545
701298292,0
701298294,0.0307023517805101
701298297,0.363028581557576
701298299,0.00628335349430721
701298303,0
701298305,0
701298307,0.449924675428634
701298324,0.207102897550477
701298330,0.0435237966712694
701298334,0.0229452546594559
701298335,0
701298336,0
701298340,0.178400866780563
701298342,0.449924675428634
701298348,0.449924675428634
701298350,0.0497166356712432
701298359,0
