"rid","us_area_m2","var_area_m2"
701296467,94187.9054372013,94187.905437
701296470,1527347.124586,1527347.124585
701296472,1001458.22768277,1001458.227683
701296476,274781351.881088,274781351.881073
701296478,275703618.417296,275703618.417281
701296480,30601552.3433818,30601552.343378
701296484,127764.713528733,127764.713529
701296485,331833.765017335,331833.765017
701296487,606087.295319559,606087.29532
701296488,854241.170874851,854241.170875
701296489,29616556.2922504,29616556.292246
701296492,615776.507770088,615776.50777
701296493,1375241.39451149,1375241.394512
701296505,1769449.41248847,1769449.412489
701296510,1861242.4920566,1861242.492056
701296511,260846029.373726,260846029.373711
701296514,1106288.74791146,1106288.74791
701296516,94197.0038687466,94197.003869
701296522,260846029.373726,260846029.373711
701296523,1141821.10818884,1141821.108189
701296532,391550.245710565,391550.245711
701296536,5536280.45716327,5536280.457163
701296538,3312562.85278555,3312562.852785
701296540,106203.919562669,106203.919563
701296546,902565.738916233,902565.738917
701296547,279660731.195501,279660731.195486
701296548,5171231.35835938,5171231.35836
701296550,6148345.36674756,6148345.366748
701296552,6148345.36674756,6148345.366748
701296559,897914.832401376,897914.832402
701296567,18883472.1667286,18883472.166732
701296574,245052.631191554,245052.631192
701296576,1067455.18068471,1067455.180685
701296585,332813869.501635,332813869.501646
701296589,3847381.08373368,3847381.083734
701296590,259408172.338834,259408172.338819
701296592,1387363.96583344,1387363.965832
701296593,1704639.88169093,1704639.881691
701296594,95175.9401115002,95175.940112
701296596,331833.765017335,331833.765017
701296601,292841.768429162,292841.768429
701296607,653366.000388127,653366.000388
701296611,1387363.96583344,1387363.965832
701296612,606087.295319559,606087.29532
701296617,1527347.124586,1527347.124585
701296623,201771.334934216,201771.334934
701296625,6148345.36674756,6148345.366748
701296628,294465419.157669,294465419.157651
701296629,615776.507770088,615776.50777
701296631,2284847.26975122,2284847.269751
701296632,822063.221149298,822063.221149
701296639,14881363.340352,14881363.34035
701296641,177825.378400942,177825.378401
701296643,29011.093021905,29011.093022
701296645,94074.4785692394,94074.478569
701296648,16070790.0123991,16070790.012398
701296649,224437.059839981,224437.05984
701296650,1662157.96693393,1662157.966934
701296654,1303125.28660727,1303125.286607
701296656,5171231.35835938,5171231.35836
701296661,136651424.459669,136651424.459664
701296663,289491.360882033,289491.360882
701296666,1375241.39451149,1375241.394512
701296669,245052.631191554,245052.631192
701296671,52296480.0756963,52296480.075694
701296673,336671637.205443,336671637.205454
701296674,1662157.96693393,1662157.966934
701296676,69516.4479608769,69516.447961
701296680,4868595.15852978,4868595.15853
701296688,744415.993109791,744415.99311
701296689,12813443.5273261,12813443.527324
701296696,889190.777917657,889190.777918
701296700,744415.993109791,744415.99311
701296702,15124174.8184932,15124174.818491
701296707,30601552.3433818,30601552.343378
701296710,98532.946639508,98532.94664
701296712,1375241.39451149,1375241.394512
701296718,1387363.96583344,1387363.965832
701296725,98532.946639508,98532.94664
701296727,15124174.8184932,15124174.818491
701296730,280597807.110249,280597807.110235
701296732,18883472.1667286,18883472.166732
701296737,580917.802199343,580917.802199
701296739,30601552.3433818,30601552.343378
701296741,95175.9401115002,95175.940112
701296745,31628816.9667226,31628816.966719
701296748,135442321.779429,135442321.779424
701296750,1232660.83880553,1232660.838806
701296751,1085691.68907715,1085691.689077
701296752,52097067.8880211,52097067.888021
701296753,1662157.96693393,1662157.966934
701296757,3108353.00095988,3108353.000959
701296761,32697265.2736771,32697265.273674
701296763,1395994.4684742,1395994.468474
701296764,580917.802199343,580917.802199
701296766,1375241.39451149,1375241.394512
701296778,209038.251934275,209038.251934
701296781,52442140.3858844,52442140.385885
701296789,264173.215012444,264173.215012
701296798,517130.382314041,517130.382314
701296801,360682.847488262,360682.847488
701296804,13356405.9684462,13356405.968443
701296807,1037788.09983733,1037788.099838
701296810,1037842.25327472,1037842.253275
701296813,6595659.93478564,6595659.934786
701296817,1037842.25327472,1037842.253275
701296819,3211526.22332053,3211526.22332
701296824,257285821.809771,257285821.809756
701296830,501367.14405019,501367.14405
701296834,331833.765017335,331833.765017
701296837,145464.523472738,145464.523473
701296839,164640.741768265,164640.741768
701296840,53307614.1991601,53307614.199161
701296841,53307614.1991601,53307614.199161
701296842,814249.126878548,814249.126879
701296845,133363.933378985,133363.933379
701296847,200436.056500481,200436.0565
701296849,233488.260440152,233488.26044
701296851,164640.741768265,164640.741768
701296858,1309542.02975638,1309542.029757
701296859,53307614.1991601,53307614.199161
701296865,162649.174556142,162649.174556
701296875,6595659.93478564,6595659.934786
701296876,209038.251934275,209038.251934
701296877,567754.87989576,567754.879896
701296883,814249.126878548,814249.126879
701296884,8060224.56150446,8060224.561505
701296885,6750682.53174808,6750682.531748
701296889,360682.847488262,360682.847488
701296892,713890.337148692,713890.337149
701296896,107845.092197921,107845.092198
701296901,1309542.02975638,1309542.029757
701296904,815076.666274852,815076.666275
701296906,574823.265763569,574823.265763
701296909,1384585.96247254,1384585.962473
701296911,520012.287729234,520012.287729
701296915,53307614.1991601,53307614.199161
701296918,814249.126878548,814249.126879
701296930,257285821.809771,257285821.809756
701296932,437589.028691127,437589.02869
701296936,814249.126878548,814249.126879
701296940,53307614.1991601,53307614.199161
701296946,3020141.03014824,3020141.030148
701296948,311806.23336749,311806.233367
701296953,1309542.02975638,1309542.029757
701296955,53307614.1991601,53307614.199161
701296956,53307614.1991601,53307614.199161
701296959,257070276.978359,257070276.978345
701296961,1387363.96583344,1387363.965832
701296969,75149.1203634515,75149.120363
701296971,337888.485149022,337888.485149
701296974,214672.455238597,214672.455239
701296978,1309542.02975638,1309542.029757
701296979,4883186.54867704,4883186.548677
701296980,1309542.02975638,1309542.029757
701296981,657694.705739555,657694.70574
701296988,54133874.6669048,54133874.666905
701296992,337888.485149022,337888.485149
701296996,80424.58535132,80424.585351
701296998,54133874.6669048,54133874.666905
701296999,694661.886423472,694661.886424
701297001,15591284.1738054,15591284.173804
701297003,1387363.96583344,1387363.965832
701297006,606087.295319559,606087.29532
701297009,54133874.6669048,54133874.666905
701297014,16304999.9841443,16304999.984143
701297018,17829498.3876795,17829498.387677
701297019,20144369.2821255,20144369.282123
701297024,1004943.143932,1004943.143932
701297026,1085668.84434118,1085668.844341
701297029,699889.370061889,699889.370063
701297031,54133874.6669048,54133874.666905
701297032,54133874.6669048,54133874.666905
701297034,17829498.3876795,17829498.387677
701297044,814249.126878548,814249.126879
701297047,2868091.42986404,2868091.429864
701297048,284025.068029925,284025.06803
701297052,119692.679135775,119692.679136
701297055,814249.126878548,814249.126879
701297060,1119104.56327917,1119104.563279
701297063,286945.529914005,286945.529914
701297064,64482.6585702943,64482.65857
701297066,54133874.6669048,54133874.666905
701297067,133763065.784623,133763065.784618
701297071,2899242.12885541,2899242.128855
701297076,1734965.8847207,1734965.884721
701297078,36510628.3283414,36510628.328338
701297082,4699082.15935054,4699082.159351
701297084,1266214.53579489,1266214.535795
701297087,8427817.86537075,8427817.865371
701297090,130426442.819822,130426442.819817
701297092,1147733.54743284,1147733.547433
701297094,740756.668343035,740756.668343
701297098,4926608.41367679,4926608.413677
701297099,54133874.6669048,54133874.666905
701297101,1147733.54743284,1147733.547433
701297102,37093141.7602296,37093141.760226
701297107,1693025.58641625,1693025.586416
701297124,52586811.604258,52586811.604254
701297127,683080.661236171,683080.661236
701297129,12813443.5273261,12813443.527324
701297130,327343.874680836,327343.874681
701297132,887606.428486504,887606.428487
701297134,20116525.4554371,20116525.455435
701297135,4986343.82289359,4986343.822894
701297136,286945.529914005,286945.529914
701297138,158376.342829341,158376.342829
701297141,365220.636161122,365220.636161
701297150,1085668.84434118,1085668.844341
701297155,615776.507770088,615776.50777
701297159,257070276.978359,257070276.978345
701297162,8427817.86537075,8427817.865371
701297163,763181.206343788,763181.206345
701297164,389080899.9629,389080899.962909
701297166,37142111.9142109,37142111.914207
701297168,55891668.7204898,55891668.72049
701297175,17889187.6590063,17889187.659004
701297176,1419086.07991706,1419086.079917
701297178,887606.428486504,887606.428487
701297187,501961.82416899,501961.824169
701297191,327343.874680836,327343.874681
701297198,12195902.3519682,12195902.351965
701297201,638190.610548098,638190.610548
701297205,12195902.3519682,12195902.351965
701297207,262530.970424943,262530.970425
701297210,584411.575784425,584411.575784
701297212,8427817.86537075,8427817.865371
701297214,10164274.6618191,10164274.661817
701297218,638190.610548098,638190.610548
701297220,365220.636161122,365220.636161
701297222,606087.295319559,606087.29532
701297224,1602740.98700122,1602740.987001
701297226,92010.4820476336,92010.482048
701297229,256912930.878229,256912930.878214
701297230,14995686.0344482,14995686.034446
701297231,74363146.1142721,74363146.11427
701297234,296756494.757101,296756494.757083
701297241,448209.56556081,448209.565561
701297242,256707315.204634,256707315.204618
701297243,3186553.37881811,3186553.378818
701297245,3220924.62413521,3220924.624135
701297246,3286656.12593867,3286656.125938
701297247,595414.10691908,595414.106919
701297250,9944798.49105495,9944798.491052
701297252,378597.8299311,378597.829931
701297253,1421761.42816809,1421761.428167
701297264,193921.432510547,193921.432511
701297265,365220.636161122,365220.636161
701297273,3235498.61617277,3235498.616172
701297277,22209.451876736,22209.451877
701297291,14873579.2044655,14873579.204463
701297292,74363146.1142721,74363146.11427
701297298,255071887.639561,255071887.639545
701297305,74363146.1142721,74363146.11427
701297313,3271506.39759985,3271506.397599
701297315,71451.9541712534,71451.954171
701297320,158376.342829341,158376.342829
701297323,285576.523794211,285576.523794
701297325,14700778.6022163,14700778.602214
701297330,727053.410111547,727053.410112
701297333,378923.510836235,378923.510836
701297337,528127.353913115,528127.353913
701297340,54642012.3852159,54642012.385212
701297343,185203.511012636,185203.511013
701297347,532173.254751881,532173.254752
701297348,536765.572775285,536765.572775
701297349,868346.317878481,868346.317879
701297352,3333811.89289934,3333811.892898
701297354,536765.572775285,536765.572775
701297359,185203.511012636,185203.511013
701297362,360682.847488262,360682.847488
701297367,185203.511012636,185203.511013
701297371,74363146.1142721,74363146.11427
701297372,593253.523419132,593253.523419
701297374,306510.81235321,306510.812353
701297376,2450277.8451314,2450277.845132
701297378,251833.280435432,251833.280435
701297380,949113.434634524,949113.434634
701297382,130288835.237426,130288835.237421
701297384,13563398.1760283,13563398.176026
701297386,389892519.985787,389892519.985797
701297392,718438.730219603,718438.73022
701297393,13849056.3692574,13849056.369256
701297395,90153.7119378552,90153.711938
701297397,1244184.39876896,1244184.39877
701297400,686576.874941244,686576.874941
701297402,153806.728198301,153806.728198
701297404,502590.313419525,502590.31342
701297405,185203.511012636,185203.511013
701297406,185203.511012636,185203.511013
701297408,185203.511012636,185203.511013
701297415,37144907.6274112,37144907.627407
701297420,536765.572775285,536765.572775
701297422,38064440.7321423,38064440.732138
701297424,221295.317799352,221295.317799
701297426,260245.354369385,260245.354369
701297428,727053.410111547,727053.410112
701297429,38900171.8297097,38900171.829705
701297431,245450802.46188,245450802.461864
701297434,3553525.83803151,3553525.83803
701297445,17829498.3876795,17829498.387677
701297446,589178.561104361,589178.561104
701297448,463738.43601471,463738.436015
701297450,397989.657219525,397989.65722
701297451,17829498.3876795,17829498.387677
701297454,17829498.3876795,17829498.387677
701297456,528127.353913115,528127.353913
701297468,2450277.8451314,2450277.845132
701297473,2450277.8451314,2450277.845132
701297479,517130.382314041,517130.382314
