"rid","us_MAP"
701783349,763
701782421,894
701782685,881.736721932908
701782798,935.654348706361
701782806,931.664835076203
701782812,939.272326420785
701782820,942.836115762433
701782859,927.744511653864
701783072,928
701784375,877.256811325954
701784542,876.171940397862
701784566,878.36883766992
701784660,879.846709155328
701784670,879.846709155328
701763230,414
701763261,414
701763344,414
701763837,414
701764149,412.285428148502
701764193,411.255680588511
701764326,412.920520515793
701764371,412.920520515793
701764380,412.920520515793
701764402,412.920520515793
701776666,399
701787389,679.215944661772
701787404,679.216448251127
701787440,679.216448251127
701787627,684.933345233417
701787904,687.672060597338
701788039,687.674228555698
701788116,740.660681407445
701788678,741.351638475384
701791856,995
701791862,995
701791873,995
701791880,995
701791901,995
701773687,432.677482959861
701762361,396.864601182332
701762368,396.864601182332
701762517,396.864601182332
701761453,401
701761930,445.458519378103
701764627,340
701764894,360
701783641,764
701783808,766.788534881577
701784127,762.780013983644
701784293,761.314871814104
701784424,752.406143061883
701778179,410
701778350,410
701778562,402.814663006633
701778563,410.929011352412
701793040,1833.28084775159
701793044,1835.91360474209
701793271,1766
701773763,464.868768004175
701774216,463.898047750244
701768843,316.672330703168
701769096,316.672330703168
701769155,321
701769157,304.27640189661
701758195,419.900350796431
701758232,412.391027424521
701758676,407.144652293189
701759150,397.853673266484
701760164,387
701765029,385
701771266,573.032854968165
701771347,583.935888559919
701771378,590.419060902857
701771931,601
701788310,964
701787797,1198.80348623423
701787967,1211
701772448,316
701772891,316
701784801,560
701785022,560
701785049,560
701785114,574.745754405567
701785325,574.607374651466
701792872,1858
701792958,1858
701793042,1847.11156205484
701792956,1854
701761617,400
701765161,296
701765178,296
701759318,339.729087649387
701759446,339.729087649387
701759451,341.783330168574
701759452,301
701759475,301
701750448,442
701750484,442
701750888,438.291459253437
701752423,438.291459253437
701752449,438.291459253437
701762588,423.801499708961
701762652,423.801499708961
701762914,423.801499708961
701762932,424.542436777033
701763042,424.542436777033
701763109,425.124857413152
701763181,425.124857413152
701763182,424.542436777033
701773756,600.802077436789
701773803,602.963738972802
701774152,606.141149378634
701773839,583
701782007,906
701786680,878.95898945132
701786900,923.49367623675
701787110,931
701786603,779.708373929425
701786874,800.990657794035
701787104,809
701784998,870
701785452,870
701780243,384
701780253,384
701792689,1807.72363508633
701792751,1831
701758559,482.937809780133
701763195,364
701764375,354.555032476437
701760881,358.459028646698
701760945,365.486008511945
701761003,366.891886495122
701761074,373.612343013752
701761076,352.631968580754
701765158,404
701766089,439.342922579948
701765510,426
701766159,429
701766182,429
701766184,429
701770778,388.295173375317
701770794,388.295173375317
701782830,989
701782861,973.107009431104
701782871,989.879059250534
701783049,767
701785999,553.510443559346
701786018,553.510443559346
701787642,594
701792303,1148.43855481314
701792335,1165.39298737402
701792341,1161.74729633691
701792370,1166
701792717,1247.88725048177
701792718,1244.7698147898
701760087,359.034674600542
701761444,359.034674600542
701761708,371.341776072579
701762031,377.542936310078
701765662,387.38051220575
701765688,385.788916581823
701765804,390
701766456,408.697961955857
701766451,409
701763309,427.43620655232
701763325,427.43620655232
701763335,427.43620655232
701763389,427
701763398,427.43620655232
701763405,426.431630810849
701763432,427.43620655232
701763461,427.378440148825
701763497,427.43620655232
701763654,426.432188615049
701763728,426.432188615049
701764745,426.432188615049
701764768,426.432188615049
701778736,608
701788262,914.89920984101
701783751,996
701783816,996
701783848,995.698489277421
701783860,995.438116746471
701783868,994.695117069
701778618,358.146898307184
701778721,358.146898307184
701792908,1237
701792961,1235.01851965358
701792979,1234.25515814424
701792896,1243
701792905,1243
701792931,1241.6807003831
701792933,1243
701768107,392.602246063638
701755680,454
701757325,456.951604597695
701757327,454.181869781329
701760749,292
701760777,292
701759675,410.588887802769
701759701,412.387260224993
701759739,412.387260224993
701759809,412.387260224993
701760252,412.387260224993
701760355,412.387260224993
701760371,412.387260224993
701760613,412.387260224993
701760656,412.577196114687
701760773,412.577196114687
701760902,412.577196114687
701760991,412.577196114687
701761060,412.577196114687
701761182,412.577196114687
701761374,411
701761498,412.433084257274
701771179,336
701771185,336
701771387,334.701911846044
701771412,334.701911846044
701770966,329
701771028,329
701777154,349.722886957713
701782850,784
701783091,783.806078490037
701783212,777.504991399833
701769297,269
701769416,269
701767738,313
701768140,313
701754659,289.191629299611
701754679,290.23248607834
701754749,297
701760871,420.070864765498
701762782,411
701763125,407.669487443929
701763126,391.906357560979
701773088,572.349297870299
701773561,579.566262610309
701777233,357
701777863,357.466350813124
701787432,638
701787529,638
701788192,738.909154002607
701786514,630.455876919403
701786546,630.455876919403
701787235,630.455876919403
701787295,634.785348050965
701787608,641
701790512,868.842145710777
701790540,868.842145710777
701790758,913.146621685779
701790914,918.076971206424
701790921,915
701790924,915
701791642,1031.39153478206
701791795,1064.82898340091
701755312,314.136642302971
701755500,314.136642302971
701755942,311
701755819,301
701755965,301
701756047,309
701756708,309
701757444,380
701763691,337
701783272,864
701782994,917
701776919,394
701791872,1091.84507901602
701791917,1091.84507901602
701791943,1091.84507901602
701791945,1091.84507901602
701791952,1101.79160942231
701791985,1101.79160942231
701792059,1115
701773123,459
701774336,448.716431013509
701774566,448
701774597,448
701757243,391
701760039,398.578309451025
701764639,362
701764298,345.840453296141
701764182,377
701781666,866.837806065566
701781758,882
701786510,843.688556804322
701759496,348
701758207,412
701764190,382
701764477,380.956471089014
701764186,408
701764346,398
701764464,385.768084974814
701761142,419.484881964001
701761153,419.484881964001
701761156,418.96875219609
701761157,419.484881964001
701761281,419.484881964001
701761580,419.779310952602
701761618,420.455473317984
701761650,420.53039672244
701761956,420.53039672244
701762741,420.53039672244
701763871,420.413923072628
701785547,742
701787667,927
701787684,927
701787714,927
701787902,1228.32741793593
701780910,571
701781240,594
701781311,594
701781371,604.325365584665
701779525,370
701779535,370
701783288,681.63127998269
701784053,671.976933345491
701784263,656.299600981339
701783927,583
701773534,461.250158853375
701773631,461.141820746536
701773741,460.924233128343
701773752,460.924233128343
701773793,460.924233128343
701773824,460.924233128343
701773964,460.924233128343
701774004,460.924233128343
701757873,469
701757924,474.177638037749
701758190,472.721959042386
701759099,471.261501653849
701763656,407.849702982502
701759197,437
701760167,430.606362836918
701759920,430.013001828254
701764652,376
701764773,376
701759935,422
701759963,428.635636569774
701760115,430.426246835464
701760657,430.478719635862
701761126,430.647510884008
701761197,430.970439829908
701761728,434
701751560,435
701751582,435
701751642,435
701751648,447.302437418066
701751792,447.302437418066
701749069,464.739913785278
701749084,464.739913785278
701749106,463.645895072415
701749215,463.617586832512
701749872,463.617586832512
701750026,456.049204859768
701750190,456.049204859768
701750272,456.049204859768
701750460,455.214168602191
701750723,455.214168602191
701750952,455.214168602191
701751311,450.060677013521
701751641,448.452547956954
701782480,1017.24922496529
701782945,1062
701787960,1232.52120854567
701788129,1235
701788142,1235
701773888,357.490208788607
701774374,364.346496616545
701779723,480.526947030207
701779435,489.002591519894
701779117,477
701781265,540.063012097258
701781398,662.119953330394
701781599,662.119953330394
701781858,729
701759729,424
701761104,379.07544666409
701761384,387.578233894623
701761433,386.177499000785
701761586,390.138512742885
701761751,396
701761805,396
701761807,396
701759913,303.418325065423
701760351,297
701759927,299
701747698,464
701747793,465.284528564403
701747837,465.284528564403
701748081,464.633365507513
701748113,464.633365507513
701748182,464.633365507513
701748242,464.633365507513
701748279,464.633365507513
701748304,464.633365507513
701748336,464.633365507513
701748385,464.633365507513
701748690,464.633365507513
701748922,464.633365507513
701770309,371
701770416,394.072330578103
701770565,392.572971205219
701781707,496.982187463807
701781787,496.982187463807
701781937,496.982187463807
701782192,538.347624026544
701782263,478
701792457,1180.90499823366
701792716,1243.99786351805
701792750,1252.45037866677
701792803,1254.63303868291
701769581,323.256916297642
701770149,291.589088158257
701760375,367.606789060543
701751995,450
701754409,452
701759340,347
701759630,347
701758660,370
701750063,446
701750128,444.275104199381
701750784,443.2971056777
701743704,465
701744382,461.821609599763
701755213,351.255133422503
701755228,314
701755528,329.879291158465
701755764,323.376216622039
701756216,320.579816769826
701754693,359.742355836102
701754972,355.686451243205
701755082,353.664889598241
701755103,357
701755146,353.692254175309
701743124,473
701743229,473
701743256,488.081774233433
701743317,488.081774233433
701743400,488.081774233433
701743475,488.081774233433
701743487,488.081774233433
701743517,483
701743518,483
701754814,295.061805705194
701755002,294.602341979683
701754388,309.124537700443
701742874,573
701755510,376
701755729,376
701757639,469.349474207565
701757864,469.349474207565
701758155,469.447058495378
701758236,469.447058495378
701758270,469.447058495378
701756841,444
701757593,444
701757612,444
701747790,467
701743676,464.950009028797
701743714,465.944005699046
701743826,464
701743894,464
701742964,474
701743002,474
701743063,474
701743079,474
701743080,474
701743086,474
701743438,474
701750493,435
701752776,407.60425128074
701743853,505.952337499879
701743875,505.952337499879
701744143,505.952337499879
701744218,504.775699112046
701744223,495.200128428994
701744250,504.964282649627
701744251,495.200128428994
701744294,473.418545969958
701744559,473.418545969958
701744939,514
701745110,493.078292386073
701745253,493.078292386073
701745314,478.944303722802
701745320,478.92745449262
701745343,478.92745449262
701745372,478.705358993637
701745405,478.92745449262
701745421,478.913196097825
701745424,478.92745449262
701745467,478.764992385426
701745484,493.078292386073
701745506,490.571293651415
701745583,490.571293651415
701745594,481.253825052031
701745651,478.83287440051
701745676,480.168467748874
701745677,481.253825052031
701745785,479.290089247954
701745571,481.736745455939
701745579,480.129873613988
701745586,482.58760412239
701745587,480.129873613988
701745589,480.129873613988
701745693,482.629171030016
701746599,482.629171030016
701746641,482.629171030016
701747004,482.629171030016
701747213,484.451358228163
701747215,484.420440159244
701747233,486.360214943403
701747289,486.386348039975
701747329,486.386348039975
701747549,486.386348039975
701747567,486.386348039975
701747614,486.386348039975
701747813,486.386348039975
701748102,477.493751965658
701748338,481
701744109,466
701744125,466
701745281,494.51988119357
701745350,496.111847794137
701745366,496.111847794137
701745463,496.111847794137
701745545,496.111847794137
701745632,496.111847794137
701745832,496.111847794137
701745974,496.111847794137
701746157,496.167162342965
701746198,498.753240773753
701747048,491.511118222011
701747261,491.511118222011
701747371,491.239796677007
701747484,491.239796677007
701747701,492
701747122,394
701748554,384.307013334528
701749846,403.11859466493
701753911,488.982663164784
701754128,488.982663164784
701763024,280
701763342,280
701744864,487
701744866,483
701753618,383.40008397289
701753621,384.380200276568
701754450,395
701754506,395
701751065,464
701753060,455
701744348,498
701744378,497.621281499988
701744543,495.5379381922
701744620,495.5379381922
701744723,489.806870552611
701744815,489.355067288319
701746279,489.066301544958
701747721,486.08730080122
701747926,481.080846555241
701746921,474.132050014791
701743326,468
701743673,468
701746095,474
701746104,472.442761220276
701746118,472.442761220276
701746156,474
701745048,477
701753234,345
701753292,345
701753296,345.142023653631
701751492,443
701751526,443
701751722,443
701751933,443
701753212,443
701753325,408.840051325517
701744025,471
701744027,471
701744091,475.468913344648
701744104,474.653146338576
701744118,474.276765716056
701744123,474.276765716056
701743857,474
701743887,476.541126682876
701744015,476.027875790666
701743872,477.400402480841
701744239,480.091089127696
701744364,480
701746917,428.215455884595
701748564,427.990847478957
701754591,415.285755776788
701754640,415.285755776788
701755095,415.285755776788
701755150,415.285755776788
701755468,415.285755776788
701755503,415.285755776788
701756422,415.285755776788
701754499,500.918341912416
701754583,500
701754630,500
701754694,500
701754750,500
701754804,500
701754847,500
701755044,500
701755100,500.918341912416
701755203,500
701755338,500
701755349,499.188640875336
701762680,280
701762877,280
701744504,380
701776616,344
701777076,344
701782394,779
701782616,780.444427349265
701783093,779.397194997223
701755498,416
701759471,407
701760377,407
701760446,407
701761107,407
701769476,534.689668742833
701769521,534
701769522,538.34149537213
701769255,457
701790357,980
701790439,977.803855531261
701790441,977.336659427648
701790459,955.911268465335
701790463,955.911268465335
701774245,347.594930453122
701774266,350.49773822114
701774828,381
701774841,379.565403973914
701774896,380.09746764627
701774977,383.957087126194
701764805,391.561730751338
701764813,391.561730751338
701764815,391.561730751338
701764829,391.561730751338
701764845,391.561730751338
701764862,392.152557399661
701764912,393.909270927745
701764928,394.166706291651
701764936,394.134120476238
701764969,394.001205644971
701764979,395.32722128254
701764985,395.32722128254
701764987,395.32722128254
701764991,395.727703502522
701764992,394.001205644971
701764999,396.662747186587
701765097,387
701765113,387
701765119,387
701765146,396.714732856593
701765147,397.274954776198
701765168,396.714732856593
701742418,459.618653196609
701742439,459.186667291331
701742440,459.618653196609
701742505,457.433247553677
701755631,421.202695571582
701755939,424
701755495,406
701755110,334.541187170597
701755136,357
701755183,326.738231285675
701756324,360
701756365,356.181678837945
701756431,350.801294539698
701764197,358.838670721603
701764411,357
701781390,773.528080833118
701788010,1181.11033263104
701788559,1188.6940874231
701788816,1194.72998420367
701763322,400
701763601,400.838408648726
701763780,400.838408648726
701763883,400.838408648726
701764019,400.838408648726
701764324,400.838408648726
701764415,397.009543207522
701787181,621
701791934,1085
701791946,1085
701754990,431.037922818726
701755030,434
701755031,424.199936956698
701755058,424.582093637628
701754308,425.030037588179
701754310,415
701765224,402.215791129531
701765594,409.831566812433
701765691,422.694434439902
701765952,413
701766033,413
701771773,594.782275713542
701771986,611.167531208657
701772966,622
701767500,436
701767362,428
701762211,313.237170757321
701778753,514
701742784,510
701742847,504.068883103671
701743006,502.723634499772
701749175,317.223054898835
701749451,317.223054898835
701745044,345
701755290,297.703025324708
701755837,297
701756148,299.384515928554
701756370,298.913809903206
701744705,401
701778943,512
701784610,812.034380569368
701771149,337
701771164,337
701777299,346.469333462459
701777515,345.644719185569
701777521,343.815255650641
701777522,345.644719185569
701777530,343.815255650641
701777706,345.051100727289
701777711,345.051100727289
701784753,621
701790052,1000
701790076,999.955049101351
701790105,992.669336093978
701790115,968.290251604337
701790185,959.167950316327
701759703,501.414173558919
701759711,501.456589560442
701759718,501.456589560442
701759727,501.456589560442
701759734,501.456589560442
701769063,272.297246761845
701769094,272.297246761845
701769138,272.297246761845
701769196,272.297246761845
701769276,272.664415695442
701769278,276.443756009693
701769446,273
701766694,392
701754325,371.610485605426
701754465,357.100160552403
701755052,357.03937191565
701763659,323
701763888,313.349372092109
701763897,313.349372092109
701770045,439
701783351,807
701783775,830.217391333146
701783825,829.086930335977
701767367,414.30908349713
701767373,408.511472813027
701767424,405.67256801023
701767100,447
701767177,433.943699922295
701767251,441.702435442181
701767274,440.481269940994
701767295,437.931040927695
701767304,437.931040927695
701767476,437.931040927695
701767502,437.931040927695
701787760,692.259516452911
701787922,708.652720765157
701788895,773
701791016,926
701790816,895
701770112,526
701784486,618
701763206,396.959308777327
701778426,348
701778434,348
701786907,607
701791611,962.690699448258
701791636,962.690699448258
701757249,404
701758040,299.233919293263
701765828,417
701773530,560
701781528,837.49879312827
701781552,862.878797104664
701785168,779.9313631414
701785224,773.763069396232
701785337,771.13955596847
701787397,926.063324147359
701787827,959
701787999,989.691212806128
701788824,1004.8800944889
701788850,1017
701788879,1017
701788836,1004.11099107287
701788959,1006.44598028599
701789008,1010.14033604927
701789073,1017.88837098035
701789143,1023.90292754866
701789198,1023.95823182051
701789374,1026.49762062551
701789391,1026.49762062551
701789501,1018
701780488,590
701783075,750
701774205,607.262035079881
701774563,610.00551046792
701774684,612
701773596,585.759232199106
701782294,1077.26166427645
701782381,1091.02177968809
701782397,1096.90226338338
701782404,1090.79593221732
701782411,1090.15743853272
701782414,1090.15743853272
701782441,1096.99776273948
701782463,1094.75236452594
701782540,1098
701782560,1098
701782737,1098
701786470,778.227341541466
701786689,758
701785754,777
701781153,398
701793171,1857.74142906116
701793199,1857.88567091363
701793284,1857
701792008,1548
701792194,1548
701792372,1548.89746201874
701792366,1540.86539402928
701792561,1632
701772023,294
701772068,294.810662548202
701772895,292.398616801257
701773667,309.633226132962
701759311,428
701761523,339
701761018,362
701783417,1043.19155048311
701783494,1043.19155048311
701783514,1043.52212662386
701783575,1088
701783594,1088
701783598,1054.08800582061
701783605,1088
701783785,1088
701786621,792.116449788319
701786842,802
701787471,797
701785060,907
701785396,910.311926670254
701787269,591
701792676,1715
701792678,1265
701792706,1256.92735943712
701792766,1262
701770713,338
701771156,327.791127809262
701770900,357.545474818505
701769417,349
701769576,313.208697780409
701770166,299.09758251953
701761770,289.798442029702
701783610,519.82458137982
701783855,551.073768083028
701784292,552.851775037191
701768041,311
701768042,311
701768497,293.006677194489
701768507,285.354288331159
701769980,261.043313239504
701769998,261.416404558814
701770323,261.573986056768
701770360,261.684205148131
701770458,261.78520554023
701770768,262.249626447143
701770972,262.249626447143
701771242,262.249626447143
701755999,448
701746087,475.908744485053
701746135,475.908744485053
701746360,475.908744485053
701746524,475.908744485053
701746535,475.874388858464
701746573,476.159615132538
701746783,476.740686309361
701746893,476.503995894346
701746961,475.847601273345
701747013,475.847601273345
701747141,475.847601273345
701747155,475.847601273345
701766379,329
701784157,1108
701784161,1108
701784200,1104.1223016581
701784201,1103.18966511678
701784249,1101.66348146615
701784256,1101.66348146615
701784381,1101.66348146615
701783652,661.6878369591
701783727,725
701783474,552
701781933,578
701782045,577.347270850876
701793845,1702
701793506,1777
701769390,262
701755360,446
701755377,446
701757360,394.827257045332
701757362,394.68112750568
701757404,394.68112750568
701757435,394.68112750568
701757537,394.827257045332
701758122,395.723384034119
701758539,392
701758605,392
701747824,438.652544395302
701747891,438.652544395302
701750119,438.652544395302
701750254,435.320744803241
701750691,433.108475079413
701766638,432.670796942672
701767046,446
701767142,441.261427745177
701768054,505.908652816809
701766152,418
701766194,418
701766219,418
701766644,418
701789651,1001
701786075,1101.47742336835
701781745,478.395800519244
701781750,478.395800519244
701793278,1261
701755456,444
701755550,444
701755563,444
701755592,444
701755668,444
701755767,444
701760130,297
701774469,400
701773896,380
701779119,942.399856833864
701779139,942.399856833864
701779140,942.399856833864
701779349,967.656863417453
701779398,967.656863417453
701779411,967.656863417453
701779419,967.656863417453
701779504,967.656863417453
701779949,1001.9958432424
701780091,1004.68461396323
701780367,1040.84166564597
701780412,1022
701780490,1042.68982402096
701780560,1042.68982402096
701780581,1042.68982402096
701780585,1022
701776440,691.980319897415
701776046,695
701776067,695
701776200,695
701776350,695
701776475,693.957679631968
701785740,1055
701793680,1266
701794090,1493
701794146,1445.61157934095
701794161,1481.10165025039
701794163,1481.10165025039
701794165,1493
701794170,1445.61157934095
701794181,1481.10165025039
701753747,481
701753774,475.571076779719
701747043,292
701747144,286.343520137669
701747186,286.343520137669
701758301,327
701758027,332
701757232,358
701755915,382
701756336,383.234536418176
701750847,436
701751233,427
701751324,427
701769600,492.561907634583
701769869,515
701770217,564
701770285,601.41548812603
701770308,592.352142343119
701770130,597
701767132,448.72255824086
701768069,395
701774856,395
701774869,395
701779336,944.826202230516
701780048,949
701790146,997.45374406423
701790154,997.38618079306
701778767,517
701785278,606
701785294,606
701792491,1260.25725291098
701792496,1260.53278442724
701792499,1260.6398119489
701792514,1260.6398119489
701792519,1245
701792525,1245
701792527,1260.6398119489
701774483,283
701774641,283
701774964,283
701775127,315
701760853,410
701760855,410
701761778,354
701761889,356.892424953826
701762377,345.992631151964
701762429,411
701762780,411
701773299,635
701773781,634.816696534338
701774622,633.533076729318
701766589,408
701753964,329.68392986541
701754323,325
701745451,475.338151276758
701745622,475.338151276758
701745803,474.710989546388
701745918,474
701745990,474
701746486,474
701770793,434.182392218845
701771021,442
701787677,682.54067130162
701775925,429.933871773528
701776495,435
701773880,275
701774749,351
701763495,389
701742395,447.171227172799
701742412,447.171227172799
701755342,394.75905261572
701755783,394.630065716371
701763981,346
701769744,475.141995580958
701769805,474.510794647981
701769474,526
701782073,876
701782124,876
701782841,948.840932075688
701782993,971.629331459425
701783116,958
701764232,406.696610381901
701764170,397
701764230,397
701764441,422
701764482,422
701763835,412
701765165,430
701765272,430
701765367,430
701777429,371
701777050,474
701777130,471.754225278019
701777192,445.315733434184
701777376,450.332217453075
701777379,468.236681511822
701774285,398
701757312,486.257526460952
701755340,395
701755561,425
701764029,363
701770924,542
701784465,771.539700472222
701784447,773.24796156449
701784533,785
701785267,735.352904882785
701786020,748
701765658,433.870887264454
701765881,439.806724275017
701765974,433
701765986,441
701766065,441
701766096,441
701766120,441
701766133,440.124124255971
701766231,440.095140395958
701766285,440.095140395958
701766374,440.095140395958
701766412,440.095140395958
701766414,440.073544109892
701766457,440.073544109892
701766461,440.132236142493
701792972,1587.65932506956
701792995,1561
701793013,1561
701773059,465
701773437,465
701757643,468
701759967,436
701766282,354.754734058329
701766783,340.247683616354
701767118,340.247683616354
701757518,320
701753442,451.802423604103
701753470,455
701753480,453.190141086714
701760689,418
701760859,418
701761025,418
701761402,424
701761421,424
701761583,423.519179470975
701772933,527
701774400,610.249678156363
701774588,611.112436917976
701781343,786
701785357,691
701785640,759
701785650,734.202386267369
701778641,426
701779277,422.969647858943
701792317,1068
701792596,1458.62784603065
701792632,1551
701792668,1551
701792738,1551
701774263,459
701774456,459
701773454,464
701773473,464
701773474,461.301060871854
701762418,385
701765031,300
701765063,300
701759970,430
701762420,422
701773827,613.576130187926
701774000,617
701785416,879
701792888,1835.42205545896
701792599,1603.6801211428
701792468,1583
701772600,275.460541292894
701760939,400
701760982,400
701761151,400
701761190,399.483547246672
701753106,417
701770862,351
701770870,351
701768433,417.382730450323
701768778,426
701769671,415.307367221617
701769833,401.374675711598
701770173,395.545802330899
701770311,395.322079882084
701770636,371.032684180982
701770656,372.292815118943
701770746,374
701770991,372.826172733888
701771012,362.924240830341
701771062,362.075854607385
701771081,362.075854607385
701783553,1008.05006845284
701783648,1008.05006845284
701785636,788
701785771,900
701784656,932
701784944,946.539100170584
701784971,945.819904379307
701782319,581
701782026,482.2215058248
701792779,1206
701756919,416
701758431,416
701759756,424.848798545511
701748147,454
701745729,465
701746212,464.809261158202
701746620,463.07025906686
701747669,462.343079437334
701766806,468
701767391,421
701776470,607.288098269076
701778024,613
701787141,775
701787543,778.038001963728
701787734,778.038001963728
701785123,950.767215197441
701792866,1241
701792903,1290.51152575135
701768255,287
701768366,275.596448082342
701768501,274.398115894714
701754839,466
701756503,494
701756528,494
701755280,302.111204513858
701753562,307
701754635,307
701760198,335.778946305853
701760461,325.145477156773
701760487,324.826510800579
701758813,285.139085685242
701758878,285.615796889426
701757170,287
701756942,290
701756985,290
701758062,306.70974066531
701758105,318
701757762,305
701757769,305
701743706,462
701754641,361.587143241278
701754654,363.661163459272
701755434,370
701744797,487
701745087,496.543357225636
701745307,482.450488473661
701745352,482.450488473661
701744446,516.108697586477
701744480,516.281729343865
701744496,516.281729343865
701744553,516.281729343865
701745568,467.719384275354
701745572,467.719384275354
701745596,467.719384275354
701745606,467.719384275354
701745623,467.719384275354
701745703,467.861622159715
701745942,468.174463126388
701746065,469
701746856,469
701756138,385
701756196,385
701743607,475
701743731,475
701743863,477.45988542948
701743891,478.607609792285
701743903,477.504424537293
701743908,476.985534371129
701743932,477.389611107872
701749301,334.627506280024
701754158,463.103609418255
701754593,463.105664113267
701754676,463.105664113267
701778582,517
701778625,518.552960235661
701778649,517.348035562984
701776786,326
701777084,347
701782852,787
701792074,1125.39780888063
701792081,1125.39780888063
701792089,1122.2454385465
701792127,1098
701792149,1098
701792150,1122.9969266492
701792467,1249
701792521,1249
701770038,350.231177520274
701770447,350.231177520274
701771131,415
701771163,415
701771166,415
701771219,415
701754968,307
701760492,416.695492459738
701760522,414.022978107925
701760582,416
701760785,416
701770523,427
701783071,857.970123066369
701783082,857.970123066369
701783393,857.970123066369
701782651,864
701766309,379.962694214014
701766509,376.847511338245
701766173,383
701788605,714
701776104,407.555684865372
701776449,404
701775610,409
701775637,409
701775917,409
701756430,421.833900782084
701778470,617.418243941992
701782835,976
701787485,681
701788119,681
701773674,451
701772770,470
701773021,470
701773459,464.994289172815
701773949,466.1184869173
701774060,466.1184869173
701762320,393
701761451,455.958415553489
701758209,304
701757982,290
701755059,426.374307989706
701755275,427
701764854,370
701793159,1847.01666992438
701793166,1853.89800977922
701772196,474
701772946,473.425874529022
701773423,472.53586420725
701760192,409
701760248,409
701760368,409
701760458,409
701760550,406.363320589288
701760557,406.363320589288
701760596,406.363320589288
701760705,405.18733306951
701760723,407.585171626724
701752607,452
701763879,391
701765223,387
701771246,569
701784850,704
701784947,672.724772282972
701784949,678.942838527936
701785211,761.958533970742
701785403,771
701785544,699
701785743,709
701787828,1181.00443079082
701787977,1184
701774757,502.546609348633
701775016,431.852617380545
701775177,448.32564399544
701779459,403
701785037,583.399830888824
701785041,578.868862116553
701785050,577.177021309097
701783784,692.339063845238
701783831,692.467344753665
701783838,696
701784081,643.054819615563
701773536,461
701767381,295
701767770,306
701763014,409
701763723,450
701774418,606
701789089,1119
701789110,1119
701777150,509
701780000,550
701792338,1635.28047948417
701772208,272
701777774,378.297874636683
701777789,418
701777866,435.486416491288
701788316,712
701788808,748
701774380,377.763110584711
701756796,296
701756801,296
701763892,379
701764075,376.748635657809
701764101,365.534023802436
701778392,618
701783988,874
701763003,398
701763082,398
701763191,398
701777692,369.368441920766
701772550,462
701772603,462
701772692,462
701772738,462
701772764,462
701772967,462
701758567,459.083343388086
701758735,459.083343388086
701757681,295.439241046018
701757693,295
701756999,288
701757169,288
701754522,416.423010725894
701764704,372
701784134,762
701784557,743
701786232,843
701786267,843
701786329,840.590954507733
701778334,415
701778352,415
701781185,708.363790574869
701787979,663.771540277825
701788022,663.376314548073
701788038,663.376314548073
701787864,660
701787877,660
701787950,660.250669121128
701787952,660.851312781664
701755700,498
701765899,349
701766222,351.651527550565
701752074,460.970945827159
701752184,460.621200544715
701752420,458.973394241743
701752974,458.91760664769
701772477,502.215019189752
701785087,787
701785108,782.030763980617
701788140,1012
701788583,1012
701788604,1012
701788607,1012
701788619,1012
701788621,1012
701780475,385
701778639,419
701773957,459
701774027,459
701774176,459
701760229,440
701761051,440
701769644,357
701751156,445
701751217,442.551489126611
701751279,442.551489126611
701751309,442.551489126611
701751363,442.551489126611
701751376,442.551489126611
701751389,442.551489126611
701763960,458.480387892019
701763962,459
701773838,609.446401768585
701774519,615
701774555,615
701782295,911.629276232877
701786892,762
701785370,866
701785481,867.884083374999
701785818,864.698219543054
701773292,310.739130384368
701773325,310.739130384368
701773366,310.739130384368
701773493,312
701780754,432
701780960,571
701781112,571
701781137,571
701779836,603.808343218032
701780156,594.154979591764
701780227,592.463927524655
701780316,592.463927524655
701780327,592.463927524655
701792936,1852.8143543216
701792605,1626.89850730804
701792767,1834
701792697,1566
701792282,1651
701773340,339.634465823965
701773404,312.453718583536
701773592,345
701758853,492
701758951,489.381436701951
701759018,489.381436701951
701759043,489.381436701951
701759127,492
701752020,422
701752238,434.324435022068
701765406,435.564350085791
701766409,450
701764557,429
701764699,427.411876767804
701763990,427
701764204,427
701764311,427
701764559,427.281478899458
701770798,379.59567050973
701770916,361.526067556426
701770934,361.526067556426
701770800,358
701769961,401
701770095,401
701770138,401
701770192,393.238259199283
701783680,1040.5715966608
701783837,1036
701786614,789.750590061624
701786624,790.773657825631
701786901,808
701786433,779
701786437,789.854148745712
701786870,1114.15274525534
701787040,1137
701787050,1137
701787069,1137
701787099,1137
701782479,769
701782628,769
701783307,570
701783562,569.734863615423
701784730,569.499153040618
701784818,569.499153040618
701784881,569.499153040618
701784913,565.401722393311
701785025,565.401722393311
701785303,565.401722393311
701785353,565.401722393311
701785495,565.401722393311
701785996,576
701786281,576
701786672,576
701786782,571.699887773346
701786908,572.129485954962
701792381,1635.22282848181
701792516,1650
701792543,1063.45035768937
701792541,1067
701756569,449
701756617,449
701770234,261
701770236,261
701747814,455.017940643823
701747823,455.017940643823
701747844,455
701747878,455
701747936,455
701747950,455
701747953,455
701747971,455
701748011,455
701745867,465
701746210,464.495335719237
701747021,461
701765053,431.091237537558
701764260,426
701764517,425.500632956115
701764566,426
701764586,425.500632956115
701764615,426
701783760,991
701783859,991
701783894,518
701792834,1207
701792962,1350
701793080,1310
701793156,1343.35302422165
701770460,265
701756425,464.179043008853
701756479,456
