"rid","us_strm_crossings"
701293017,3.04386038156006e-06
701293020,2.5688398426737e-06
701293022,0
701293027,1.71961474547218e-06
701293029,5.18941075945755e-07
701293034,2.30765829263156e-06
701293036,2.54846129858723e-06
701293038,2.26253635647046e-06
701293041,0
701293048,1.76070077864152e-06
701293055,2.5688398426737e-06
701293058,1.65139807292173e-06
701293066,2.89062625875482e-06
701293067,2.80875019238029e-06
701293072,1.61192640701078e-06
701293073,2.30765829263156e-06
701293074,1.61910562428054e-06
701293076,1.6028447462991e-06
701293079,2.35584788533799e-06
701293082,1.24091724228068e-06
701293088,3.04116450139839e-06
701293089,2.74229755494597e-06
701293091,2.89062625875482e-06
701293093,2.86854113895054e-06
701293097,6.53100165936399e-06
701293099,2.89062625875482e-06
701293100,0
701293102,2.82143412911505e-06
701293103,0
701293106,0
701293108,0
701293116,2.74229755494597e-06
701293122,0
701293125,1.74922484469841e-06
701293127,0
701293129,3.18384095723862e-06
701293131,1.34274482132187e-06
701293134,1.48775489246716e-06
701293137,2.00966818875977e-06
701293138,3.22410943952934e-06
701293140,2.81586185956664e-06
701293142,0
701293145,5.59534513721472e-07
701293149,2.22181233191477e-06
701293153,3.06026682812361e-06
701293154,2.87474806271843e-06
701293157,2.85507620853957e-06
701293159,3.22410943952934e-06
701293163,2.00966818875977e-06
701293164,2.85507620853957e-06
701293166,1.78667718850511e-06
701293168,2.09775842096088e-06
701293169,2.85507620853957e-06
701293170,3.12179259625447e-06
701293172,3.06026682812361e-06
701293173,2.5688398426737e-06
701293177,2.74229755494597e-06
701293179,3.11381258643542e-06
701293191,2.97040706612895e-06
701293197,3.12179259625447e-06
701293205,1.68018712358248e-06
701293207,2.51472064056608e-06
701293208,0
701293210,1.6028447462991e-06
701293215,4.26499820882998e-06
701293217,3.10765704103601e-06
701293219,1.64698136817872e-06
701293221,1.38565355072639e-06
701293223,1.44467131905279e-05
701293226,6.71669634523018e-07
701293229,2.5688398426737e-06
701293230,2.5688398426737e-06
701293232,1.26326986329152e-06
701293241,1.8775611111726e-06
701293245,2.00966818875977e-06
701293248,1.6028447462991e-06
701293250,1.48775489246716e-06
701293253,2.92367925803831e-06
701293255,4.04888694660483e-06
701293259,2.8544342178769e-06
701293262,1.80780523406101e-06
701293264,1.4117671597249e-06
701293266,0
701293270,2.8544342178769e-06
701293272,1.80780523406101e-06
701293283,2.91505487268633e-06
701293286,1.44261207742203e-06
701293287,4.26499820882998e-06
701293289,0
701293291,0
701293293,0
701293295,0
701293298,1.6028447462991e-06
701293302,0
701293304,2.44947864051668e-06
701293305,0
701293306,4.77593778390816e-06
701293307,3.13210683474654e-06
701293310,2.00966818875977e-06
701293323,4.26499820882998e-06
701293326,3.13210683474654e-06
701293328,0
701293332,2.09510579784701e-06
701293336,7.21231361465308e-07
701293343,7.44873348287018e-06
701293358,6.91156430436386e-06
701293360,0
701293369,0
701293371,1.15198786277384e-06
701293373,3.0047795777192e-06
701293375,2.91989101802122e-06
701293377,4.89916922328098e-06
701293394,1.71938854428053e-06
701293395,2.75891620638455e-06
701293398,1.6028447462991e-06
701293415,1.06792834170071e-06
701293427,1.1217631798278e-06
701293429,1.6028447462991e-06
701293431,1.06792834170071e-06
701293435,2.91505487268633e-06
701293437,2.35482037188599e-06
701293449,2.70191396258677e-06
701293452,8.38218212397726e-06
701293466,1.15909252375421e-06
701293476,0
701293483,1.88731036141764e-06
701293492,1.76576691107782e-06
701293494,0
701293495,7.0564796549408e-06
701293498,0
701293500,1.34054993743909e-06
701293505,1.60868011224593e-06
701293514,8.38218212397726e-06
701293518,1.15909252375421e-06
701293523,2.66239558331174e-06
701293524,3.08030679709898e-06
701293525,5.84461893418764e-06
701293529,0
701293531,1.4117671597249e-06
701293532,7.26198296032051e-06
701293537,1.75547239752123e-06
701293540,1.75547239752123e-06
701293542,7.16455360660186e-06
701293547,1.15909252375421e-06
701293552,1.88731036141764e-06
701293558,1.38177400337295e-06
701293562,3.08030679709898e-06
701293564,1.88731036141764e-06
701293566,1.4117671597249e-06
701293572,1.75547239752123e-06
701293574,1.24091724228068e-06
701293578,3.54931553577707e-06
701293585,1.14929646337626e-06
701293587,9.39581893555232e-06
701293595,0
701293605,7.44873348287018e-06
701293606,2.56692671436266e-06
701293614,1.24091724228068e-06
701293617,1.48775489246716e-06
701293619,1.72141393535004e-06
701293624,7.26198296032051e-06
701293635,0
701293637,2.51568061742573e-06
701293639,8.33977001086307e-06
701293640,2.51568061742573e-06
701293641,2.51568061742573e-06
701293647,1.75547239752123e-06
701293651,4.01238451691304e-06
701293653,5.59223281322542e-06
701293659,1.41421420462234e-06
701293661,1.75547239752123e-06
701293662,1.38177400337295e-06
701293666,3.08030679709898e-06
701293676,0
701293678,0
701293681,1.38177400337295e-06
701293684,7.26198296032051e-06
701293686,3.0047795777192e-06
701293694,3.79389834873602e-06
701293696,7.44873348287018e-06
701293704,3.34354244900691e-06
701293705,3.61252122876877e-06
701293709,1.38177400337295e-06
701293714,3.78974673179248e-06
701293717,0
701293720,1.77272070213396e-06
701293725,1.38177400337295e-06
701293732,5.32498912090684e-06
701293738,3.78974673179248e-06
701293740,0
701293743,8.69867706738279e-07
701293745,1.74627947853285e-06
701293748,5.32233380441892e-06
701293749,3.78974673179248e-06
701293752,4.50230716120113e-07
701293754,1.38177400337295e-06
701293755,8.06741146380223e-07
701293757,6.48185988345889e-06
701293760,6.02591911354179e-06
701293763,7.21231361465308e-07
701293764,1.86789352902283e-06
701293766,1.89348268483997e-06
701293770,7.22446582016843e-06
701293771,7.22446582016843e-06
701293780,5.2021192027633e-06
701293782,4.01238451691304e-06
701293783,7.22446582016843e-06
701293784,1.54658752034313e-06
701293788,4.01238451691304e-06
701293799,7.42746296588234e-06
701293803,1.80768869921425e-06
701293805,3.97334853851491e-07
701293809,3.01149596194516e-06
701293811,3.53938253563726e-06
701293812,6.33614603156026e-06
701293817,3.75237759997536e-07
701293819,1.54658752034313e-06
701293821,1.64455747408328e-06
701293826,1.60868011224593e-06
701293827,1.38953125838217e-06
701293829,0
701293832,0
701293833,2.59304909696534e-05
701293834,3.01149596194516e-06
701293839,5.1527844991663e-06
701293847,1.65273980103641e-06
701293851,3.75237759997536e-07
701293852,7.44873348287018e-06
701293853,2.22482732904535e-06
701293855,4.01238451691304e-06
701293857,1.41628426152587e-06
701293860,1.78524415760506e-06
701293867,1.62945570588214e-06
701293868,5.35157820489609e-06
701293869,4.50831348312012e-06
701293874,9.34620870587907e-07
701293875,1.62945570588214e-06
701293880,0
701293882,3.75237759997536e-07
701293886,4.50754135897391e-06
701293888,0
701293889,4.3380156457128e-06
701293890,1.75751052045754e-06
701293891,1.64455747408328e-06
701293893,0
701293898,3.53938253563726e-06
701293904,1.65273980103641e-06
701293911,1.58855429533651e-06
701293930,1.26610794717787e-06
701293932,1.99827176868332e-06
701293934,1.58855429533651e-06
701293943,4.70413867262653e-06
701293946,2.46570427270058e-06
701293948,1.19927114521612e-06
701293950,0
701293953,1.62945570588214e-06
701293955,1.6293750644368e-06
701293957,7.44873348287018e-06
701293959,1.6541728770215e-06
701293961,1.65273980103641e-06
701293963,3.13169157444459e-06
701293965,1.62945570588214e-06
701293972,2.32844741195629e-06
701293974,1.11341163803139e-06
701293977,4.70413867262653e-06
701293980,1.58855429533651e-06
701293981,2.46905696223814e-06
701293984,6.33614603156026e-06
701293985,9.34620870587907e-07
701293996,4.70413867262653e-06
701293998,7.84818092705139e-07
701294002,0
701294004,3.01149596194516e-06
701294006,1.42256647288915e-06
701294008,0
701294011,2.58431857507042e-05
701294013,1.41628426152587e-06
701294016,9.34620870587907e-07
701294028,9.28582254547134e-07
701294029,4.70413867262653e-06
701294030,3.01149596194516e-06
701294032,2.00966818875977e-06
701294035,1.0980955203403e-06
701294046,0
701294048,2.20808531761152e-06
701294055,2.09510579784701e-06
701294069,8.10790610017545e-06
701294073,6.33614603156026e-06
701294074,1.18672817262123e-06
701294076,0
701294079,5.0200159254684e-06
701294081,3.00870000202627e-06
701294083,2.35362749854107e-06
701294088,0
701294093,1.27310714581696e-06
701294098,1.36765636609919e-06
701294100,3.01149596194516e-06
701294102,2.46905696223814e-06
701294103,1.58855429533651e-06
701294116,3.01149596194516e-06
701294121,1.38177400337295e-06
701294123,0
701294125,7.44873348287018e-06
701294127,1.42608445463814e-06
701294129,1.29765796540617e-06
701294131,1.64698136817872e-06
701294135,1.34168086010667e-06
701294136,2.46905696223814e-06
701294138,1.34168086010667e-06
701294140,1.15909252375421e-06
701294142,3.08373116304939e-06
701294144,1.58855429533651e-06
701294154,1.71355525123577e-06
701294156,4.08861525477676e-07
701294161,9.37363259205303e-06
701294163,1.33357797278922e-06
701294164,3.07356351808321e-06
701294166,5.1527844991663e-06
701294168,1.34168086010667e-06
701294173,1.1319825008769e-06
701294175,2.46905696223814e-06
701294177,1.58855429533651e-06
701294181,1.57004760671071e-06
701294183,1.49197840651954e-06
701294186,5.45237953246449e-06
701294188,1.11253305640445e-06
701294192,2.46905696223814e-06
701294194,7.16455360660186e-06
701294195,1.58855429533651e-06
701294203,7.44873348287018e-06
701294206,1.35648644075823e-05
701294214,1.23947559229448e-05
701294216,5.80124491362727e-06
701294220,1.62458799448023e-06
701294221,1.35648644075823e-05
701294224,6.57781624800455e-06
701294226,1.58855429533651e-06
701294236,2.15906353696182e-06
701294237,0
701294242,7.50270298942762e-06
701294245,2.1519962687409e-06
701294246,1.56466416637554e-06
701294252,1.0980955203403e-06
701294259,1.67088197593071e-06
701294268,5.80124491362727e-06
701294270,3.22600749535937e-06
701294272,1.04577026614084e-06
701294274,3.53938253563726e-06
701294275,3.22600749535937e-06
701294277,1.61652834053998e-06
701294280,1.21720081010572e-06
701294287,1.64698136817872e-06
701294294,6.57781624800455e-06
701294298,0
701294300,3.58086608595387e-06
701294303,6.57781624800455e-06
701294305,0
701294307,2.79684025473115e-06
701294313,1.55387271280032e-06
701294315,5.80124491362727e-06
701294317,0
701294319,1.56466416637554e-06
701294321,1.21720081010572e-06
701294331,2.1519962687409e-06
701294333,4.73902635618275e-06
701294335,0
701294336,1.11305584062688e-05
701294338,1.79041951373816e-06
701294340,1.59618331408771e-05
701294341,1.31705050665354e-06
701294351,1.0980955203403e-06
701294356,3.53938253563726e-06
701294358,1.5515800939701e-06
701294363,3.2415555362194e-06
701294369,4.97347367155809e-06
701294370,3.01149596194516e-06
701294372,1.32070380251223e-06
701294374,1.04577026614084e-06
701294376,4.97347367155809e-06
701294378,0
701294383,1.62458799448023e-06
701294386,0
701294396,0
701294397,1.31935071489885e-06
701294398,1.47124671151849e-06
701294400,2.1519962687409e-06
701294407,0
701294409,1.26360408493779e-06
701294412,8.39222325987634e-06
701294416,8.36295253240774e-06
701294421,6.57781624800455e-06
701294427,1.24091724228068e-06
701294429,1.26326986329152e-06
701294438,3.2415555362194e-06
701294440,2.38951611998447e-06
701294444,2.81746539915048e-06
701294445,3.13169157444459e-06
701294446,1.0980955203403e-06
701294448,9.05377080291934e-06
701294451,2.20348760836639e-06
701294452,2.25388846371959e-06
701294453,0
701294455,0
701294457,0
701294459,0
701294461,1.51779514194814e-06
701294464,4.85234261888659e-06
701294466,7.7886027093061e-07
701294472,1.04577026614084e-06
701294474,1.62458799448023e-06
701294475,0
701294477,0
701294485,1.64698136817872e-06
701294488,5.74968870128866e-06
701294490,2.88235562872216e-06
701294494,1.82947028951748e-06
701294496,3.2176912239276e-06
701294507,0
701294512,1.44643120648529e-06
701294514,7.11798314737768e-06
701294516,1.34168086010667e-06
701294518,2.12686894110758e-06
701294525,3.01149596194516e-06
701294531,0
701294533,0
701294535,3.81802338365778e-06
701294536,0
701294538,3.94784606819532e-06
701294539,0
701294540,3.9548864012906e-06
701294546,1.64698136817872e-06
701294555,1.62966390707488e-05
701294559,5.24064390555574e-06
701294561,3.92310179416591e-06
701294563,7.31790959262687e-06
701294566,3.95736839715765e-06
701294574,3.95736839715765e-06
701294581,3.39363258909556e-06
701294586,1.50298741927501e-06
701294587,1.63325384985334e-06
701294589,0
701294591,8.16607983319733e-07
701294592,3.53938253563726e-06
701294597,0
701294599,2.6508174196538e-06
701294600,3.35199167543594e-06
701294602,4.01427855712353e-06
701294603,4.97347367155809e-06
701294606,8.16607983319733e-07
701294612,1.21564533937397e-06
701294616,3.44998561355309e-06
701294629,0
701294632,1.21564533937397e-06
701294633,8.87753650983921e-07
701294634,1.26005658087508e-05
701294635,2.44694455793566e-06
701294642,4.92158618437399e-07
701294645,2.11600709930115e-06
701294649,2.94520579566495e-06
701294652,0
701294654,3.04432132171493e-06
701294656,4.93716793847058e-07
701294657,8.35292272377595e-07
701294659,2.63028246549792e-06
701294661,0
701294663,4.93716793847058e-07
701294668,3.2415555362194e-06
701294676,0
701294677,2.91036168678876e-06
701294679,6.57781624800455e-06
701294682,0
701294684,7.60169451540446e-07
701294686,1.5954907679811e-06
701294687,1.07598413116546e-05
701294689,1.27869943419171e-05
701294693,1.19927114521612e-06
701294697,0
701294699,4.92978180493888e-06
701294709,4.01742765545189e-06
701294712,3.44088835276186e-06
701294716,3.53938253563726e-06
701294725,0
701294728,1.659546441573e-06
701294735,5.24176012693654e-07
701294740,0
701294744,3.96659348232036e-06
701294747,1.29248692504878e-05
701294749,0
701294751,3.72258151770613e-06
701294752,0
701294754,0
701294757,4.01742765545189e-06
701294759,5.01189678802113e-06
701294763,2.14191305337055e-05
701294767,4.01742765545189e-06
701294777,3.44088835276186e-06
701294781,4.92978180493888e-06
701294784,3.72258151770613e-06
701294788,3.44053803911668e-06
701294789,4.92978180493888e-06
701294799,3.486328879134e-06
701294801,4.59707698684559e-06
701294802,1.54715500469414e-06
701294804,6.99731296618619e-07
701294808,1.51330970168274e-06
701294811,1.16478863344725e-06
701294814,0
701294817,0
701294818,7.31929798801763e-07
701294820,6.83860194700807e-07
701294823,1.16478863344725e-06
701294825,3.20140410100743e-06
701294839,5.24176012693654e-07
701294843,0
701294846,1.64698136817872e-06
701294848,8.16607983319733e-07
701294851,0
701294852,5.59719046767688e-07
701294860,4.26213664870577e-06
701294865,5.88685959918605e-07
701294872,5.88987145459389e-07
701294874,1.51330970168274e-06
701294876,8.36295253240774e-06
701294880,3.53938253563726e-06
701294886,5.10360668097268e-06
701294890,3.26758429422228e-06
701294892,2.61478920696388e-05
701294894,0
701294896,0
701294899,7.77498421299174e-06
701294901,0
701294904,1.51330970168274e-06
701294906,1.74278440038586e-06
701294907,4.16482377552958e-06
701294911,5.04418388137195e-06
701294916,4.37172092459823e-06
701294922,1.40318088745162e-06
701294925,4.69198475811942e-06
701294927,0
701294929,0
701294933,1.51330970168274e-06
701294935,1.40318088745162e-06
701294937,0
701294939,3.41571944570795e-06
701294942,2.80732814191714e-06
701294944,4.68217697565646e-06
701294946,4.69198475811942e-06
701294951,5.88987145459389e-07
701294954,3.41571944570795e-06
701294958,2.10931499314193e-06
701294965,1.38599659869422e-06
701294968,0
701294969,1.6055633679577e-06
701294970,6.28491906531996e-06
701294973,4.71581293598647e-06
701294978,3.41393496770747e-06
701294979,4.69198475811942e-06
701294987,1.61913873469044e-06
701294988,3.44771820157565e-06
701294993,4.71581293598647e-06
701294995,0
701295002,4.79309641082858e-06
701295003,3.53938253563726e-06
701295011,2.14191305337055e-05
701295016,1.20074340930269e-06
701295019,3.20140410100743e-06
701295021,0
701295031,1.20074340930269e-06
701295034,1.20074340930269e-06
701295036,1.46501780692079e-06
701295038,2.46380445721846e-06
701295040,8.63598694401459e-07
701295042,5.70594006939765e-06
701295048,1.6055633679577e-06
701295051,3.3006795277205e-06
701295057,2.91847267763148e-06
701295059,1.50298741927501e-06
701295060,6.92799565437039e-07
701295062,0
701295069,5.05838459070736e-06
701295070,1.60507293228588e-06
701295073,1.56387419894293e-06
701295078,1.61913873469044e-06
