"rid","us_elevation_mean"
701302668,1517.25675830037
701302672,1525.54147227022
701302734,1525.54147227022
701302738,1521.18390338824
701302739,1525.09002966531
701302800,1563.45485966917
701302861,1566.26685214964
701303110,1576.63449787591
701303543,1576.63449787591
701302101,1353.68181818182
701302103,1377.14872622608
701299862,1435.27275845944
701300482,1435.27275845944
701300631,1433.25956273455
701300686,1433.50130028113
701300737,1431.68563837303
701300762,1432.23817257975
701300775,1432.23817257975
701300794,1419.5476492459
701300795,1420.75102927756
701300800,1427.88135028752
701300860,1428.37409350758
701300958,1429.34328712517
701301161,1429.59652009307
701302022,1409.13849908481
701302041,1409.13849908481
701301407,1436.10622564889
701302593,1405.70100950119
701297924,1290.83257918552
701298225,1290.83257918552
701301854,1360.39726027397
701301928,1360.39726027397
701302119,1360.39726027397
701289827,1259.33491605613
701289843,1259.33491605613
701289876,NA
701289888,NA
701289897,NA
701290002,NA
701290052,NA
701290056,NA
701290063,NA
701290117,NA
701290132,NA
701290138,NA
701290171,NA
701290219,NA
701297175,1485.29935085118
701297771,1485.29935085118
701297822,1493.53609539
701298191,1483.27027914568
701298688,1406.92207792208
701303583,1592.4774650917
701303776,1559.551116716
701303827,1555.0054022957
701301297,1153.48473191872
701301603,1107.05581257704
701301692,1087.02183140989
701301702,1087.02183140989
701301706,1087.02183140989
701301752,1082.65657743946
701301798,1078.64274593005
701301865,1078.64274593005
701288994,1302.01312617198
701289804,1302.01312617198
701297889,1494.58951362858
701298589,1501.34611202122
701298808,1507.90778632861
701298822,1507.03723481953
701298831,1508.96631657003
701298857,1510.65075593422
701298859,1510.65075593422
701298874,1510.04814325843
701298892,1510.65075593422
701298899,1510.65075593422
701298967,1510.65075593422
701299086,1540.75183104134
701299285,1547.0308918182
701299659,1557.56371138221
701300033,1568.05496856101
701300336,1588.33138357643
701300396,1586.98171428571
701294709,1505.2914389424
701294751,1503.59728411816
701294757,1505.2914389424
701294767,1505.2914389424
701294784,1503.59728411816
701295284,1503.59728411816
701295298,1494.17644779522
701295320,1494.17644779522
701295738,1494.17644779522
701295766,1493.88079243698
701295811,1486.44174575383
701295821,1488.76655842922
701295975,1481.9690948598
701295993,1481.01679011206
701296068,1481.01679011206
701296567,1481.01679011206
701296732,1481.01679011206
701307696,1575.33759840317
701307739,1568.83798988215
701307785,1566.11243980389
701307813,1557.47919546447
701308069,1515.90275405319
701301913,1424.75395767402
701301924,1424.75395767402
701301933,1424.75395767402
701301935,1424.75395767402
701301938,1424.75395767402
701301939,1424.75395767402
701301940,1442.19603381863
701301942,1424.75395767402
701301957,1442.19603381863
701301982,1408.92089218179
701302040,1405.48642820083
701302131,1399.91951301559
701302155,1388.72675479555
701302163,1396.93722416743
701302173,1388.72675479555
701302174,1392.05222004758
701302190,1392.05222004758
701302201,1392.05222004758
701302218,1392.05222004758
701302220,1392.05222004758
701302372,1388.72675479555
701302412,1386.95430492562
701302514,1386.29458031024
701302585,1384.16670010273
701308946,1423.0587259101
701308979,1426.00776115861
701309415,1415.55775896511
701309472,1410.83514023445
701309640,1401.22624474519
701309700,1398.97434451958
701309734,1397.99582773395
701309868,1391.39811195729
701310138,1370.89131382425
701310503,1323.70183790732
701305895,1517.66077705011
701305921,1393.37323943662
701305933,1517.66077705011
701305934,1533.60153766938
701305956,1533.60153766938
701305966,1517.66077705011
701305981,1531.18653806443
701305997,1527.76750198847
701306000,1517.66077705011
701305394,1500.7662037037
701305506,1562.21991983401
701305596,1533.87985875823
701305923,1547.87388962537
701305942,1539.74086078502
701305945,1542.26333344372
701305036,1540.01941747573
701305038,1540.01941747573
701305178,1578.81926277862
701305485,1576.11022486773
701305594,1570.1286712777
701309037,1432.7453234274
701309044,1432.7453234274
701309048,1427.78183832242
701309060,1432.7453234274
701309080,1436.49787140434
701309117,1422.16148548273
701309191,1427.78183832242
701309221,1422.16148548273
701309274,1424.65663100402
701309592,1424.01568265683
701309612,1424.01568265683
701309884,1127.37986556836
701310084,1080.424407133
701310092,1084.89972326892
701310093,1085.93943784228
701307944,1366.9782671656
701307955,1371.35676939575
701307957,1370.03153402067
701307961,1370.03153402067
701307963,1371.78399981235
701307968,1366.98140035658
701307983,1370.03153402067
701307986,1370.03153402067
701307992,1370.03153402067
701308027,1368.61045546855
701308068,1368.61045546855
701308299,1367.99470784398
701308306,1366.56012265759
701308309,1368.61045546855
701308321,1368.28826515158
701308339,1368.61045546855
701308341,1368.61045546855
701308359,1366.56012265759
701308375,1373.88897676007
701308467,1373.88897676007
701308581,1371.35080754998
701308774,1362.43549970733
701309265,1356.11916615075
701309369,1337.76002225502
701309411,1335.48916161458
701309500,1326.37761236
701309571,1323.59277186074
701307408,1395.58330442772
701307423,1395.58330442772
701307582,1395.58330442772
701307611,1395.58330442772
701307665,1395.49946562499
701307706,1381.41031957239
701307735,1376.84473608824
701307826,1376.57716201334
701307849,1375.11602667858
701307918,1373.86911244109
701307925,1373.86911244109
701307927,1373.86911244109
701304081,1439.23111389618
701304132,1439.23111389618
701304138,1439.25703220954
701304308,1439.25703220954
701304325,1443.91305582846
701304363,1443.91305582846
701304376,1443.91305582846
701304405,1443.91305582846
701304660,1443.91305582846
701304695,1445.77968000694
701304802,1445.78071439196
701304842,1445.86119508863
701305025,1449.27831236121
701305047,1444.58752680386
701305072,1449.27831236121
701305084,1444.89466606571
701305085,1444.29195263481
701305088,1444.89466606571
701302426,1462.6526429342
701302662,1462.6526429342
701302744,1462.6526429342
701309778,1163.02300613497
701307603,1426.32944297726
701307741,1426.32944297726
701308151,1422.60967055641
701308256,1416.33272283853
701308279,1393.99036459347
701308357,1393.99036459347
701308211,1298.22448979592
701308258,1298.22448979592
701307362,1450.15089514066
701307484,1430.46397942901
701305170,1363.2915165106
701305270,1347.07692307692
701305272,1347.07692307692
701304881,1569.19242902208
701304922,1526.13882096458
701304960,1525.65860287603
701305091,1510.06373169544
701305234,1482.26957419253
701305446,1475.39347592022
701305502,1475.39347592022
701309959,1239.14643097107
701310218,1308.17094339623
701307924,1078.07397827228
701308013,1078.07397827228
701308076,1078.07397827228
701308180,1063.57990398291
701307619,1082.52423900789
701307699,1082.52423900789
701307733,1082.52423900789
701307854,1082.52423900789
701307857,1082.52423900789
701307858,1086.04167113075
701306565,1552.00138696255
701306572,1552.00138696255
701306591,1568.17766764914
701306679,1568.17766764914
701306699,1568.17766764914
701306702,1552.08845284833
701306709,1559.32981859921
701306710,1556.63546243923
701306711,1557.85215459618
701306825,1552.08845284833
701306847,1548.58038162749
701306978,1533.59490616147
701307183,1504.65085531035
701307300,1430.30604654555
701307310,1465.70448991624
701307368,1417.65252717563
701307407,1374.17132099118
701307427,1378.57625256511
701307434,1410.3596080673
701307446,1399.48699948234
701307453,1364.41309638054
701307457,1399.48699948234
701306319,1383.32984721517
701306390,1394.62973666697
701306391,1395.27651241863
701306426,1396.0474423773
701306453,1393.73924345412
701306470,1334.17094017094
701306485,1390.47540653696
701306488,1334.17094017094
701306540,1388.08484348022
701306557,1382.84516389383
701306601,1380.24216068876
701306626,1374.15144030246
701306640,1363.53235110853
701306645,1361.08455255365
701306665,1361.08455255365
701306694,1355.27789343209
701306752,1355.27789343209
701306817,1354.53455328698
701306933,1348.62779497421
701307198,1335.33441150498
701307211,1330.89486504197
701305098,1447.63962765957
701305126,1446.76641258254
701305129,1445.68212500923
701305134,1447.57353407451
701305135,1445.68212500923
701305152,1445.68212500923
701305177,1442.03494154341
701305246,1434.64640793401
701289038,1411.23148148148
701289157,1455.00645842429
701289293,1455.89095772241
701289295,1455.89095772241
701289326,1455.89095772241
701289432,1467.0080719605
701289607,1441.94337775326
701289621,1441.94337775326
701295691,1325.31055555556
701295982,1326.61145516162
701296014,1312.11641544954
701296146,1312.11641544954
701293079,1555.256107171
701293207,1546.82823641254
701293637,1531.4707169762
701293640,1531.4707169762
701293641,1531.4707169762
701293653,1596.85252677214
701293732,1586.19492527888
701293748,1585.77342187528
701293780,1574.88839381698
701293839,1555.89697432932
701294166,1555.89697432932
701294561,1509.94229920273
701294744,1507.69339813036
701295223,1445.33002912176
701295226,1445.33002912176
701295228,1445.33002912176
701295229,1445.33002912176
701295233,1445.33002912176
701295802,1435.60500859452
701295813,1429.37749996782
701296149,1413.70772765391
701296318,1413.70772765391
701296548,1413.70772765391
701296656,1413.70772765391
701296813,1401.03174152339
701296875,1401.03174152339
701296884,1397.38159954617
701296885,1399.35464144036
701297087,1394.06552253739
701297162,1394.06552253739
701297212,1394.06552253739
701297825,1394.06552253739
701299397,1382.05724507618
701289342,1387.24894139172
701289363,1387.24894139172
701289375,1387.24894139172
701289392,1387.24894139172
701289416,1383.62208014489
701289418,1402.87252556178
701289424,1402.87252556178
701289448,1402.87252556178
701289455,1395.9298262323
701289461,1395.9298262323
701296448,1240.05968169761
701297187,1240.05968169761
701296142,1455.59810257367
701296383,1455.59810257367
701297670,1464.54060140296
701297818,1469.16366708459
701297857,1469.16366708459
701297858,1469.16366708459
701288935,1478.98104265403
701288998,1489.93631174829
701289118,1449.27513079428
701289246,1438.1906334283
701289298,1438.1906334283
701289387,1438.1906334283
701289399,1438.1906334283
701289031,1411.96026490066
701289052,1411.96026490066
701289069,1396.84703128774
701289105,1396.84703128774
701289139,1397.47001980302
701289217,1397.47001980302
701289232,1397.47001980302
701289271,1391.63079224191
701289277,1397.25851812996
701289283,1397.47001980302
701289285,1397.47001980302
701298542,1309.30820500672
701298601,1274.49422582117
701299025,1274.49422582117
701298292,1225.68282790174
701298419,1225.68282790174
701291737,1370.09575471426
701292136,1356.85989078104
701292210,1356.85989078104
701292331,1356.85989078104
701291739,1348.59255080815
701294804,NA
701295667,NA
701295859,NA
701296680,NA
701296979,NA
701297098,NA
701297135,NA
701290817,1699.13950586668
701290882,1727.03403935899
701290905,1657.68037804724
701290923,1657.68037804724
701290947,1657.18315731554
701290976,1670.28995625229
701291029,1661.53370012693
701291199,1645.40142813427
701291212,1635.59792646691
701291287,1621.56626050162
701291354,1621.56626050162
701291443,1621.56626050162
701291472,1621.56626050162
701291524,1621.56626050162
701291579,1621.56626050162
701291599,1609.91333454482
701291751,1609.0650221464
701291918,1608.69485245873
701291983,1608.093813766
701291989,1614.52650731804
701292320,1609.98863290546
701292397,1597.74395091057
701292574,1597.74395091057
701292621,1597.62300250891
701292622,1597.74395091057
701291007,1630.04215116279
701292184,1456.75152791722
701300744,NA
701300979,NA
701300981,NA
701293717,1642.2602739726
701293888,1693.31039636233
701294599,1652.79361862048
701294649,1560.10353567627
701294906,1615.93463732802
701295158,1608.35870650191
701295375,1598.08264725951
701295385,1591.478510964
701295410,1591.478510964
701296171,1591.478510964
701296454,1585.17641611775
701296648,1572.04061327195
701297014,1568.52851444175
701295171,1123.90651828299
701295268,1110.68608385031
701295281,1110.68608385031
701294697,1178.89758179232
701302084,1391.3776744186
701296353,1156.11481146361
701296404,1156.11481146361
701296523,1179.0371676549
701296589,1156.11481146361
701297094,1189.16985824058
701297562,1191.35075885329
701294011,1091.75862068966
701293108,1216.29197994987
701293371,1189.67886641921
701293483,1179.91396601664
701293552,1179.91396601664
701293564,1179.91396601664
701310803,1321.55744680851
701310865,1344.36070822582
701310880,1330.9267779008
701311009,1315.15410331266
701311092,1301.29683466768
701311101,1287.3638590532
701311106,1280.70906215608
701311147,1275.5124919426
701311160,1221.49287890633
701311172,1237.8932568032
701311180,1223.57573580605
701311181,1221.05230916342
701311207,1230.02336199601
701311210,1208.26196353842
701311219,1178.3065879632
701311229,1174.22290782974
701311277,1151.08508499582
701311289,1098.82278378369
701311297,1081.62504399788
701771442,1078.28090874381
701771450,1078.28090874381
701771460,1081.62504399788
701771527,NA
701771530,NA
701771571,NA
701298154,1337.72771528449
701298606,1384.2905859643
701292579,1713.64597315436
701292903,1713.64597315436
701293498,1706.55105846738
701292129,1336.11828684086
701292131,1255.38231670222
701292134,1255.38231670222
701292137,1336.11828684086
701292154,1255.38231670222
701292164,1336.11828684086
701292166,1255.38231670222
701292353,1364.48789808917
701292360,1326.68663883071
701292781,1336.11828684086
701295487,1562.87444564036
701295508,1562.87444564036
701295525,1519.45389633703
701296109,1519.45389633703
701296946,1477.24442959914
701298066,1456.87500913911
701298266,1456.87500913911
701297315,1331.59905660377
701297380,1307.09930365591
701293066,1478.20204810118
701293067,1441.9007156043
701293091,1478.20204810118
701293099,1478.20204810118
701293102,1446.55159711456
701293140,1447.89875409373
701293153,1473.20091955637
701293154,1451.13715931331
701293157,1454.47977520398
701293164,1454.47977520398
701293166,1533.84815678342
701293169,1454.47977520398
701293170,1463.11034689246
701293172,1473.20091955637
701293179,1461.12787027403
701293197,1463.11034689246
701293217,1459.15138389667
701293259,1482.2501674542
701293270,1482.2501674542
701293283,1486.19961001333
701293435,1486.19961001333
701293437,1471.207536207
701293524,1497.44980981695
701293562,1497.44980981695
701293666,1497.44980981695
701293809,1491.76912611988
701293834,1491.76912611988
701294004,1491.76912611988
701294030,1491.76912611988
701294100,1491.76912611988
701294116,1491.76912611988
701294370,1491.76912611988
701294525,1491.76912611988
701294535,1492.15741564688
701294538,1493.65647651587
701294540,1493.74249825548
701294566,1493.80787258807
701294574,1493.80787258807
701294602,1495.41607178668
701294616,1496.10634473231
701294759,1502.03161397671
701295238,1502.03161397671
701295297,1502.03161397671
701295344,1502.03161397671
701295617,1502.03161397671
701296056,1502.03161397671
701299932,1396.18968132397
701299964,1396.18968132397
701299978,1397.6237975
701299985,1396.18968132397
701300050,1391.40596404091
701300080,1391.40596404091
701300085,1390.71591336017
701300098,1391.07577855753
701300128,1397.6237975
701300159,1370.39112468727
701300209,1391.07577855753
701300219,1376.66883758886
701300283,1397.6237975
701300349,1397.6237975
701300375,1377.13502935421
701300415,1397.6237975
701300453,1398.52607687744
701300455,1377.13502935421
701300466,1377.13502935421
701300527,1377.13502935421
701300528,1389.92892847339
701300789,1346.70447837588
701301330,1329.29583694304
701301432,1321.19593901942
701299910,1284.1830616778
701300307,1270.61388692621
701300371,1259.91791430854
701300969,1229.63158444837
701300971,1229.63158444837
701303801,1611.16826217818
701303979,1632.71941764058
